"ID","Group","Subject","Initials","Item number","Stimulus filename","Stimulus gender","Condition","Participant response","Reaction time","Accuracy","Response - Auditory","Response - Visual","Response - Fused","Response descriptor"
"D,10,SC","D","10","SC","5","lor_Da.avi","Female","AO","4","2094.89",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","20","mik_Dv.avi","Male","VO","4","4066.80",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","78","lor_Db_4dB.avi","Female","AV_M","7","-2069.51",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","82","lor_Gb_4dB.avi","Female","AV_M","2","-3103.14",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","85","mik_Ba_4dB.avi","Male","AO","2","2205.78",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","88","mik_Bv_4dB.avi","Male","VO","2","3253.71",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","73","lor_Ba_4dB.avi","Female","AO","2","2250.32",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","95","mik_Gg_4dB.avi","Male","AV_C","4","-2620.31",0,0,0,-1,"Incorrect"
"D,10,SC","D","10","SC","74","lor_Bb_4dB.avi","Female","AV_C","2","2229.50",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","94","mik_Gb_4dB.avi","Male","AV_M","7","-2079.17",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","96","mik_Gv_4dB.avi","Male","VO","4","-4166.11",0,-1,0,1,"Incorrect"
"D,10,SC","D","10","SC","90","mik_Db_4dB.avi","Male","AV_M","4","-2673.78",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","92","mik_Dv_4dB.avi","Male","VO","4","4282.79",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","76","lor_Bv_4dB.avi","Female","VO","2","3288.31",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","93","mik_Ga_4dB.avi","Male","AO","7","2140.62",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","80","lor_Dv_4dB.avi","Female","VO","4","3405.22",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","83","lor_Gg_4dB.avi","Female","AV_C","7","3342.10",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","79","lor_Dd_4dB.avi","Female","AV_C","7","-2007.38",0,0,0,-1,"Incorrect"
"D,10,SC","D","10","SC","77","lor_Da_4dB.avi","Female","AO","7","-2664.30",0,0,-1,-1,"Incorrect"
"D,10,SC","D","10","SC","87","mik_Bg_4dB.avi","Male","AV_M","4","2777.62",1,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","81","lor_Ga_4dB.avi","Female","AO","4","-2803.20",0,0,-1,-1,"Incorrect"
"D,10,SC","D","10","SC","75","lor_Bg_4dB.avi","Female","AV_M","7","-2197.48",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","89","mik_Da_4dB.avi","Male","AO","4","2449.14",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","91","mik_Dd_4dB.avi","Male","AV_C","4","2216.08",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","84","lor_Gv_4dB.avi","Female","VO","2","-4718.66",0,-1,0,1,"Incorrect"
"D,10,SC","D","10","SC","86","mik_Bb_4dB.avi","Male","AV_C",,"No Responses.",0,0,0,-1,"Incorrect"
"D,10,SC","D","10","SC","65","mik_Da_4dB.avi","Male","AO","4","2387.20",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","57","lor_Ga_4dB.avi","Female","AO","7","2172.52",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","51","lor_Bg_4dB.avi","Female","AV_M","7","-2138.50",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","69","mik_Ga_4dB.avi","Male","AO","7","2346.78",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","58","lor_Gb_4dB.avi","Female","AV_M","2","-2795.09",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","62","mik_Bb_4dB.avi","Male","AV_C","2","2269.06",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","71","mik_Gg_4dB.avi","Male","AV_C","7","2544.34",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","66","mik_Db_4dB.avi","Male","AV_M","4","-2467.21",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","59","lor_Gg_4dB.avi","Female","AV_C","7","2199.87",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","55","lor_Dd_4dB.avi","Female","AV_C","4","2467.81",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","72","mik_Gv_4dB.avi","Male","VO","2","-2352.13",0,-1,0,1,"Incorrect"
"D,10,SC","D","10","SC","60","lor_Gv_4dB.avi","Female","VO","7","3558.06",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","49","lor_Ba_4dB.avi","Female","AO","2","3207.52",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","54","lor_Db_4dB.avi","Female","AV_M","7","-2148.10",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","53","lor_Da_4dB.avi","Female","AO","7","-2142.76",0,0,-1,-1,"Incorrect"
"D,10,SC","D","10","SC","61","mik_Ba_4dB.avi","Male","AO","2","2070.05",1,1,-1,-1,"Correct"
"D,10,SC","D","10","SC","64","mik_Bv_4dB.avi","Male","VO","2","2383.98",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","63","mik_Bg_4dB.avi","Male","AV_M","7","-2611.95",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","68","mik_Dv_4dB.avi","Male","VO","4","3636.11",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","70","mik_Gb_4dB.avi","Male","AV_M","7","-2276.62",0,-2,-2,-2,"Ella to fill"
"D,10,SC","D","10","SC","50","lor_Bb_4dB.avi","Female","AV_C","2","2189.24",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","67","mik_Dd_4dB.avi","Male","AV_C","4","2154.86",1,1,1,-1,"Correct"
"D,10,SC","D","10","SC","52","lor_Bv_4dB.avi","Female","VO","2","2024.15",1,-1,1,0,"Correct"
"D,10,SC","D","10","SC","56","lor_Dv_4dB.avi","Female","VO","7","-2528.68",0,-1,0,1,"Incorrect"
"D,14,AC","D","14","AC","8","lor_Dv.avi","Female","VO","2","-4127.23",0,-1,0,1,"Incorrect"
"D,14,AC","D","14","AC","18","mik_Db.avi","Male","AV_M","4","-3140.57",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","7","lor_Dd.avi","Female","AV_C","4","2589.53",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","14","mik_Bb.avi","Male","AV_C","2","3470.47",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","20","mik_Dv.avi","Male","VO","4","3039.98",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","21","mik_Ga.avi","Male","AO","4","-2737.91",0,0,-1,-1,"Incorrect"
"D,14,AC","D","14","AC","15","mik_Bg.avi","Male","AV_M","2","-2263.52",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","24","mik_Gv.avi","Male","VO","4","-2234.07",0,-1,0,1,"Incorrect"
"D,14,AC","D","14","AC","13","mik_Ba.avi","Male","AO","2","2653.64",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","12","lor_Gv.avi","Female","VO","7","3090.88",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","23","mik_Gg.avi","Male","AV_C","7","2373.20",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","3","lor_Bg.avi","Female","AV_M","2","-2722.75",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","10","lor_Gb.avi","Female","AV_M","7","-2590.64",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","17","mik_Da.avi","Male","AO","4","2613.78",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","19","mik_Dd.avi","Male","AV_C","4","2395.60",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","6","lor_Db.avi","Female","AV_M","4","-3398.51",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","11","lor_Gg.avi","Female","AV_C","7","2142.43",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","16","mik_Bv.avi","Male","VO","2","2176.39",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","2","lor_Bb.avi","Female","AV_C","2","2089.66",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","9","lor_Ga.avi","Female","AO","7","2351.29",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","4","lor_Bv.avi","Female","VO","2","2166.88",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","5","lor_Da.avi","Female","AO","4","2281.51",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","22","mik_Gb.avi","Male","AV_M","7","-2500.51",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","1","lor_Ba.avi","Female","AO","2","2710.07",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","27","lor_Bg.avi","Female","AV_M","2","-2175.83",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","39","mik_Bg.avi","Male","AV_M","2","-2114.15",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","42","mik_Db.avi","Male","AV_M","4","-3334.04",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","36","lor_Gv.avi","Female","VO","7","4844.70",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","45","mik_Ga.avi","Male","AO","7","2312.79",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","32","lor_Dv.avi","Female","VO","4","2645.94",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","35","lor_Gg.avi","Female","AV_C","7","2168.60",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","25","lor_Ba.avi","Female","AO","2","2395.22",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","34","lor_Gb.avi","Female","AV_M","7","-2092.54",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","46","mik_Gb.avi","Male","AV_M","7","-2646.80",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","29","lor_Da.avi","Female","AO","4","2653.15",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","37","mik_Ba.avi","Male","AO","2","2213.37",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","38","mik_Bb.avi","Male","AV_C","2","2126.68",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","43","mik_Dd.avi","Male","AV_C","4","2057.33",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","48","mik_Gv.avi","Male","VO","4","-4143.52",0,-1,0,1,"Incorrect"
"D,14,AC","D","14","AC","26","lor_Bb.avi","Female","AV_C","2","2243.91",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","44","mik_Dv.avi","Male","VO","4","2204.82",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","31","lor_Dd.avi","Female","AV_C","4","2086.38",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","28","lor_Bv.avi","Female","VO","2","2254.65",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","41","mik_Da.avi","Male","AO","4","2215.56",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","47","mik_Gg.avi","Male","AV_C","7","2450.18",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","40","mik_Bv.avi","Male","VO","2","2423.75",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","30","lor_Db.avi","Female","AV_M","4","-2569.69",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","33","lor_Ga.avi","Female","AO","7","2028.34",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","50","lor_Bb_4dB.avi","Female","AV_C","2","1517.03",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","53","lor_Da_4dB.avi","Female","AO","4","1861.17",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","70","mik_Gb_4dB.avi","Male","AV_M","7","-1958.29",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","68","mik_Dv_4dB.avi","Male","VO","4","2104.84",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","71","mik_Gg_4dB.avi","Male","AV_C","7","1997.49",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","65","mik_Da_4dB.avi","Male","AO","4","2274.36",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","52","lor_Bv_4dB.avi","Female","VO","2","2067.98",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","51","lor_Bg_4dB.avi","Female","AV_M","7","-2235.96",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","61","mik_Ba_4dB.avi","Male","AO","2","2243.57",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","63","mik_Bg_4dB.avi","Male","AV_M","2","-2319.55",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","54","lor_Db_4dB.avi","Female","AV_M","7","-2109.40",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","62","mik_Bb_4dB.avi","Male","AV_C","2","2242.40",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","55","lor_Dd_4dB.avi","Female","AV_C","4","2033.03",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","57","lor_Ga_4dB.avi","Female","AO","7","2070.28",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","49","lor_Ba_4dB.avi","Female","AO","2","2038.97",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","72","mik_Gv_4dB.avi","Male","VO","4","-2250.94",0,-1,0,1,"Incorrect"
"D,14,AC","D","14","AC","69","mik_Ga_4dB.avi","Male","AO","7","2088.78",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","66","mik_Db_4dB.avi","Male","AV_M","4","-2188.75",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","58","lor_Gb_4dB.avi","Female","AV_M","7","-2262.33",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","59","lor_Gg_4dB.avi","Female","AV_C","7","2272.97",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","67","mik_Dd_4dB.avi","Male","AV_C","4","1903.25",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","56","lor_Dv_4dB.avi","Female","VO","4","2285.87",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","64","mik_Bv_4dB.avi","Male","VO","2","1878.17",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","60","lor_Gv_4dB.avi","Female","VO","7","2375.77",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","77","lor_Da_4dB.avi","Female","AO","7","-2032.18",0,0,-1,-1,"Incorrect"
"D,14,AC","D","14","AC","74","lor_Bb_4dB.avi","Female","AV_C","2","1791.52",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","75","lor_Bg_4dB.avi","Female","AV_M","7","-2010.15",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","78","lor_Db_4dB.avi","Female","AV_M","7","-2127.80",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","81","lor_Ga_4dB.avi","Female","AO","7","2077.76",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","73","lor_Ba_4dB.avi","Female","AO","2","2340.41",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","91","mik_Dd_4dB.avi","Male","AV_C","4","2385.31",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","76","lor_Bv_4dB.avi","Female","VO","2","2038.27",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","88","mik_Bv_4dB.avi","Male","VO","2","2219.90",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","90","mik_Db_4dB.avi","Male","AV_M","4","-2549.51",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","85","mik_Ba_4dB.avi","Male","AO","2","2284.17",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","79","lor_Dd_4dB.avi","Female","AV_C","4","2008.12",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","80","lor_Dv_4dB.avi","Female","VO","4","2674.41",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","96","mik_Gv_4dB.avi","Male","VO","4","-2056.39",0,-1,0,1,"Incorrect"
"D,14,AC","D","14","AC","92","mik_Dv_4dB.avi","Male","VO","4","1994.30",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","83","lor_Gg_4dB.avi","Female","AV_C","7","2038.93",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","82","lor_Gb_4dB.avi","Female","AV_M","7","-1967.49",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","89","mik_Da_4dB.avi","Male","AO","4","2152.37",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","86","mik_Bb_4dB.avi","Male","AV_C","2","2073.06",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","93","mik_Ga_4dB.avi","Male","AO","7","1979.03",1,1,-1,-1,"Correct"
"D,14,AC","D","14","AC","84","lor_Gv_4dB.avi","Female","VO","7","2231.64",1,-1,1,0,"Correct"
"D,14,AC","D","14","AC","95","mik_Gg_4dB.avi","Male","AV_C","7","2572.00",1,1,1,-1,"Correct"
"D,14,AC","D","14","AC","87","mik_Bg_4dB.avi","Male","AV_M","2","-2260.85",0,-2,-2,-2,"Ella to fill"
"D,14,AC","D","14","AC","94","mik_Gb_4dB.avi","Male","AV_M","7","-2239.39",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","22","mik_Gb.avi","Male","AV_M","7","-2429.16",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","6","lor_Db.avi","Female","AV_M","4","-2495.01",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","19","mik_Dd.avi","Male","AV_C","4","2215.40",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","14","mik_Bb.avi","Male","AV_C","2","2016.35",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","11","lor_Gg.avi","Female","AV_C","7","2056.30",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","21","mik_Ga.avi","Male","AO","7","2299.52",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","23","mik_Gg.avi","Male","AV_C","7","1878.20",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","3","lor_Bg.avi","Female","AV_M","2","-2642.73",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","20","mik_Dv.avi","Male","VO","4","2102.37",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","9","lor_Ga.avi","Female","AO","7","2398.29",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","4","lor_Bv.avi","Female","VO","2","2393.21",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","1","lor_Ba.avi","Female","AO","2","2344.21",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","12","lor_Gv.avi","Female","VO","7","2572.80",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","24","mik_Gv.avi","Male","VO","4","-1836.06",0,-1,0,1,"Incorrect"
"C,2,MC","C","2","MC","17","mik_Da.avi","Male","AO","4","2605.29",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","10","lor_Gb.avi","Female","AV_M","7","-2254.56",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","8","lor_Dv.avi","Female","VO","7","-4333.14",0,-1,0,1,"Incorrect"
"C,2,MC","C","2","MC","16","mik_Bv.avi","Male","VO","2","2002.12",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","13","mik_Ba.avi","Male","AO","2","2344.71",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","7","lor_Dd.avi","Female","AV_C","4","2151.63",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","15","mik_Bg.avi","Male","AV_M","2","-2240.93",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","18","mik_Db.avi","Male","AV_M","4","-2118.49",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","5","lor_Da.avi","Female","AO","4","2070.43",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","2","lor_Bb.avi","Female","AV_C","2","2376.38",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","38","mik_Bb.avi","Male","AV_C","2","1992.42",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","45","mik_Ga.avi","Male","AO","7","2250.01",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","29","lor_Da.avi","Female","AO","4","2547.97",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","44","mik_Dv.avi","Male","VO","7","-2110.23",0,-1,0,1,"Incorrect"
"C,2,MC","C","2","MC","39","mik_Bg.avi","Male","AV_M","2","-2659.52",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","43","mik_Dd.avi","Male","AV_C","4","1759.10",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","34","lor_Gb.avi","Female","AV_M","7","-1903.25",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","27","lor_Bg.avi","Female","AV_M","2","-2395.73",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","26","lor_Bb.avi","Female","AV_C","2","1828.90",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","31","lor_Dd.avi","Female","AV_C","4","1852.05",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","37","mik_Ba.avi","Male","AO","2","2222.52",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","32","lor_Dv.avi","Female","VO","4","2131.43",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","33","lor_Ga.avi","Female","AO","7","2354.73",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","46","mik_Gb.avi","Male","AV_M","7","-2900.38",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","28","lor_Bv.avi","Female","VO","2","2668.94",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","30","lor_Db.avi","Female","AV_M","4","-2744.85",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","47","mik_Gg.avi","Male","AV_C","7","2434.17",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","36","lor_Gv.avi","Female","VO","7","3139.07",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","48","mik_Gv.avi","Male","VO","4","-2313.42",0,-1,0,1,"Incorrect"
"C,2,MC","C","2","MC","40","mik_Bv.avi","Male","VO","2","1974.55",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","35","lor_Gg.avi","Female","AV_C","7","2186.20",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","42","mik_Db.avi","Male","AV_M","4","-1913.44",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","41","mik_Da.avi","Male","AO","4","1998.04",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","25","lor_Ba.avi","Female","AO","2","2336.69",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","60","lor_Gv_4dB.avi","Female","VO","2","-1890.78",0,-1,0,1,"Incorrect"
"C,2,MC","C","2","MC","55","lor_Dd_4dB.avi","Female","AV_C","4","2369.76",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","58","lor_Gb_4dB.avi","Female","AV_M","7","-3171.73",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","71","mik_Gg_4dB.avi","Male","AV_C","4","-1801.02",0,0,0,-1,"Incorrect"
"C,2,MC","C","2","MC","54","lor_Db_4dB.avi","Female","AV_M","7","-2161.18",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","64","mik_Bv_4dB.avi","Male","VO","2","2309.12",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","70","mik_Gb_4dB.avi","Male","AV_M","4","2005.04",1,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","72","mik_Gv_4dB.avi","Male","VO","7","1924.93",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","68","mik_Dv_4dB.avi","Male","VO","4","2584.88",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","50","lor_Bb_4dB.avi","Female","AV_C","2","1825.55",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","56","lor_Dv_4dB.avi","Female","VO","7","-2023.82",0,-1,0,1,"Incorrect"
"C,2,MC","C","2","MC","69","mik_Ga_4dB.avi","Male","AO","7","2736.13",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","62","mik_Bb_4dB.avi","Male","AV_C","2","2048.38",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","59","lor_Gg_4dB.avi","Female","AV_C","7","2436.37",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","66","mik_Db_4dB.avi","Male","AV_M","4","-2704.01",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","52","lor_Bv_4dB.avi","Female","VO","2","2535.60",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","51","lor_Bg_4dB.avi","Female","AV_M","7","-2016.56",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","61","mik_Ba_4dB.avi","Male","AO","2","2249.22",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","57","lor_Ga_4dB.avi","Female","AO","7","2276.20",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","65","mik_Da_4dB.avi","Male","AO","4","2013.12",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","49","lor_Ba_4dB.avi","Female","AO","7","-2105.77",0,0,-1,-1,"Incorrect"
"C,2,MC","C","2","MC","63","mik_Bg_4dB.avi","Male","AV_M","2","-2274.75",0,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","67","mik_Dd_4dB.avi","Male","AV_C","4","2039.32",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","53","lor_Da_4dB.avi","Female","AO","4","1994.87",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","80","lor_Dv_4dB.avi","Female","VO","7","-4354.04",0,-1,0,1,"Incorrect"
"C,2,MC","C","2","MC","79","lor_Dd_4dB.avi","Female","AV_C","4","1799.60",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","74","lor_Bb_4dB.avi","Female","AV_C","2","1836.27",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","73","lor_Ba_4dB.avi","Female","AO","2","1606.90",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","94","mik_Gb_4dB.avi","Male","AV_M","4","2087.85",1,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","76","lor_Bv_4dB.avi","Female","VO","2","4273.46",1,-1,1,0,"Correct"
"C,2,MC","C","2","MC","85","mik_Ba_4dB.avi","Male","AO","2","2105.44",1,1,-1,-1,"Correct"
"C,2,MC","C","2","MC","90","mik_Db_4dB.avi","Male","AV_M","2","3657.05",1,-2,-2,-2,"Ella to fill"
"C,2,MC","C","2","MC","86","mik_Bb_4dB.avi","Male","AV_C","2","2590.55",1,1,1,-1,"Correct"
"C,2,MC","C","2","MC","93","mik_Ga_4dB.avi","Male","AO","2","-2033.47",0,0,-1,-1,"Incorrect"
"C,2,MC","C","2","MC","95","mik_Gg_4dB.avi","Male","AV_C","4","-2145.13",0,0,0,-1,"Incorrect"
"C,2,MC","C","2","MC","96","mik_Gv_4dB.avi","Male","VO","4","-4633.62",0,-1,0,1,"Incorrect"
"C,2,MC","C","2","MC","81","lor_Ga_4dB.avi","Female","AO","7","2034.10",1,1,-1,-1,"Correct"
